,GELID,lat,lon,dep,e,n,z,azi1,dip1,sig1,azi2,dip2,sig2,azi3,dip3,sig3,NP,NS,CLID,LT,ML,SEDID,DateTime,Mw
1185,Main08990,47.58598,7.59236,4339,-97.9,-12.5,-15.0,39.4,-1.7,2.9,309.5,4.6,4.4,289.0,-85.1,5.4,5,5,CL077,DG,,------,2006-12-08 00:29:03,0.7
1186,Main08991,47.583909999999996,7.59382,4852,12.3,-242.5,498.0,52.5,-0.6,3.3,322.0,-43.6,7.7,143.1,-46.4,9.2,4,4,CL041,DG,,------,2006-12-08 00:29:31,0.4
1187,Main08992,47.58617,7.5951,4024,108.1,9.0,-330.0,58.0,-15.1,3.1,149.2,-4.1,4.0,254.1,-74.3,6.9,6,6,CL014,DG,,------,2006-12-08 00:29:39,0.5
1188,Main08995,47.58358,7.59496,4508,98.2,-279.0,154.0,48.6,-3.0,2.9,319.1,9.9,4.5,302.2,-79.6,6.5,5,5,CL051,DG,,------,2006-12-08 00:30:42,0.3
1189,Main08997,47.584720000000004,7.595160000000001,4010,113.0,-152.2,-344.0,16.7,8.4,3.3,104.9,-11.4,6.5,322.2,-75.8,9.3,5,5,CL138,DG,,------,2006-12-08 00:31:29,0.3
1190,Main09007,47.58728,7.592239999999999,4453,107.3,132.0,99.0,220.6,2.3,2.8,130.8,-5.1,4.3,286.0,-84.4,5.4,6,6,CL050,DG,,------,2006-12-08 00:34:18,0.9
1191,Main09008,47.58625,7.59508,4019,106.6,17.9,-335.0,62.1,-16.8,2.9,154.3,-7.3,3.9,267.1,-71.6,6.9,6,6,CL014,DG,,------,2006-12-08 00:34:33,0.8
1192,Main09010,47.58612,7.595039999999999,4027,103.6,3.4,-327.0,251.7,14.0,3.1,343.2,6.0,3.9,275.9,-74.7,6.5,6,6,CL014,DG,,------,2006-12-08 00:35:08,0.3
1193,Main09018,47.587379999999996,7.592060000000001,4549,120.8,143.1,195.0,230.1,6.3,2.9,321.4,12.3,4.2,293.6,-76.2,5.1,6,6,CL019,DG,,------,2006-12-08 00:38:10,0.9
1194,Main09023,47.583059999999996,7.59444,4765,59.2,-336.9,411.0,57.2,-5.6,3.0,329.1,18.6,7.1,131.1,70.5,7.9,6,6,CL343,DG,,------,2006-12-08 00:40:10,0.9
1195,Main09028,47.587070000000004,7.59293,4283,-55.3,108.7,-71.0,31.4,-4.0,31.5,303.3,25.0,39.9,292.9,-64.7,47.7,50,54,---,DD,1.0,SED072,2006-12-08 00:41:33,1.6
1196,Main09038,47.582840000000004,7.59535,4535,127.7,-361.2,181.0,50.1,-1.7,2.8,320.3,7.4,4.2,307.3,-82.4,5.7,6,6,CL074,DG,,------,2006-12-08 00:45:34,1.1
1197,Main09045,47.58532,7.59472,4249,79.7,-85.6,-105.0,61.7,-3.0,2.7,330.8,-15.0,6.3,342.8,74.7,6.9,4,5,CL315,DG,,------,2006-12-08 00:48:17,0.4
1198,Main09047,47.58532,7.59479,4247,85.0,-85.6,-107.0,63.6,-3.4,3.0,329.8,-48.0,5.5,156.6,-41.8,6.2,6,6,CL315,DG,,------,2006-12-08 00:49:05,0.6
1199,Main09051,47.58316,7.59506,4663,105.8,-325.7,309.0,51.5,-0.1,2.8,321.5,21.9,5.1,321.3,-68.0,6.3,5,5,CL265,DG,,------,2006-12-08 00:50:27,0.5
1200,Main09056,47.583909999999996,7.59542,4152,132.7,-242.2,-202.0,48.7,-9.0,2.5,138.9,-1.4,3.9,237.5,-80.9,5.0,6,6,CL068,DG,1.0,SED073,2006-12-08 00:52:21,1.1
1201,Main09057,47.58478,7.59513,4093,110.7,-145.6,-261.0,53.1,-9.6,2.7,144.3,-7.0,3.9,270.1,-78.1,5.1,6,6,CL335,DG,,------,2006-12-08 00:52:41,0.9
1202,Main09060,47.5841,7.595330000000001,4125,125.9,-221.1,-229.0,1.8,-7.0,11.4,109.2,-20.7,17.3,309.6,-68.1,19.9,64,78,CL211,DD,,------,2006-12-08 00:53:48,0.8
1203,Main13500,47.58807,7.592060000000001,4265,121.0,219.8,-89.0,84.9,-23.8,44.7,18.6,-8.3,46.6,126.5,-64.7,57.9,79,49,---,DD,1.5,SED074,2006-12-08 00:54:03,1.6
1204,Main09067,47.58318,7.596139999999999,4174,187.0,-323.3,-180.0,233.6,6.4,2.6,324.5,8.5,3.8,287.1,-79.3,4.9,6,6,CL333,DG,,------,2006-12-08 00:56:10,1.1
1205,Main09071,47.58423,7.59425,4642,44.6,-206.9,288.0,53.3,-6.4,2.7,325.0,14.4,4.1,300.0,-74.1,5.5,6,6,CL123,DG,,------,2006-12-08 00:57:40,1.1
1206,Main09081,47.582770000000004,7.595289999999999,4529,123.2,-369.0,175.0,53.2,-2.6,2.9,143.3,-2.1,4.5,272.4,-86.6,5.6,6,6,CL074,DG,,------,2006-12-08 01:02:15,0.6
1207,Main09087,47.58419,7.5942300000000005,4676,43.1,-211.3,322.0,59.7,-4.0,3.0,324.8,-50.9,5.8,152.9,-38.8,7.5,6,6,CL085,DG,,------,2006-12-08 01:03:57,0.9
1208,Main09090,47.58323,7.59496,4344,98.3,-317.9,-10.0,60.3,-8.5,2.7,325.2,-30.4,5.0,164.3,-58.2,6.1,6,6,CL087,DG,,------,2006-12-08 01:04:57,0.7
1209,Main09094,47.58319,7.59502,4660,102.8,-322.4,306.0,51.6,-2.5,3.0,322.3,15.2,4.8,312.5,-74.6,6.3,5,6,CL265,DG,,------,2006-12-08 01:05:24,0.6
1210,Main09095,47.58313,7.59554,4207,141.9,-329.0,-147.0,215.7,6.6,3.1,126.9,-10.6,3.9,274.4,-77.5,5.3,6,6,CL285,DG,,------,2006-12-08 01:05:44,0.7
1211,Main09097,47.58299,7.595269999999999,4670,121.6,-344.6,316.0,26.3,3.5,14.6,283.0,75.2,21.4,297.2,-14.3,24.3,70,48,CL265,DD,0.9,SED075,2006-12-08 01:06:19,1.1
1212,Main09100,47.582809999999995,7.595269999999999,4527,121.7,-364.6,173.0,234.1,5.0,3.0,324.7,6.7,4.4,287.3,-81.6,5.7,7,6,CL074,DG,,------,2006-12-08 01:07:10,0.8
1213,Main09104,47.587270000000004,7.59103,4485,198.3,130.7,131.0,56.1,11.5,14.2,86.7,3.1,20.2,11.7,-78.1,30.9,49,76,CL222,DD,,------,2006-12-08 01:08:29,0.7
1214,Main09105,47.58376,7.593960000000001,4866,22.9,-259.2,512.0,57.5,-5.4,3.6,324.3,-30.2,7.3,156.6,-59.2,9.1,5,5,CL041,DG,,------,2006-12-08 01:08:38,0.6
1215,Main09108,47.5854,7.59377,4626,8.3,-76.8,272.0,60.4,-11.4,2.9,151.3,-4.2,4.6,261.3,-77.8,6.3,5,5,CL357,DG,,------,2006-12-08 01:09:19,0.7
1216,Main09110,47.583079999999995,7.5952,4722,116.3,-334.6,368.0,58.4,-0.9,3.4,327.8,-37.8,7.1,149.6,-52.2,7.7,6,6,CL028,DG,,------,2006-12-08 01:10:02,0.8
1217,Main09113,47.58466,7.59307,4632,-44.2,-159.2,278.0,55.7,-0.6,3.3,325.1,-42.3,7.8,146.4,-47.7,9.1,4,5,CL166,DG,,------,2006-12-08 01:11:08,0.2
1218,Main09119,47.583859999999994,7.59432,4229,50.0,-248.0,-125.0,20.7,4.5,13.6,288.3,28.1,19.8,299.1,-61.5,46.1,44,46,CL155,DD,,------,2006-12-08 01:12:34,0.8
1219,Main09120,47.58332,7.5953,4301,123.8,-307.9,-53.0,50.9,-8.2,12.3,311.7,-48.1,20.9,148.1,-40.7,29.2,70,61,CL025,DD,,------,2006-12-08 01:12:49,1.3
1220,Main09121,47.58703,7.5923,4460,102.7,104.2,106.0,45.5,-0.8,3.4,315.7,14.6,4.9,312.4,-75.4,6.4,6,6,CL042,DG,,------,2006-12-08 01:13:04,0.8
1221,Main09130,47.58377,7.59513,4456,110.9,-257.9,102.0,50.8,-11.1,35.8,327.6,31.2,40.0,303.5,-56.4,45.7,61,53,---,DD,1.1,SED076,2006-12-08 01:15:33,1.4
1222,Main09135,47.58725,7.5929199999999994,4322,-56.1,128.7,-32.0,44.9,1.7,3.1,314.5,13.5,4.9,322.0,-76.4,7.7,6,6,CL049,DG,,------,2006-12-08 01:16:37,0.5
1223,Main09140,47.584270000000004,7.59399,4616,25.0,-202.4,262.0,57.2,-14.6,4.4,294.0,-64.5,5.6,152.8,-20.4,7.9,6,5,CL269,DG,,------,2006-12-08 01:18:05,0.8
1224,Main09147,47.58876,7.593030000000001,4082,-48.1,296.7,-272.0,54.2,-1.0,2.9,324.3,6.3,3.8,315.6,-83.6,6.6,6,6,CL181,DG,,------,2006-12-08 01:19:42,0.7
1225,Main09149,47.58352,7.59502,4527,102.7,-285.7,173.0,43.0,-3.9,2.9,313.7,9.6,4.5,290.9,-79.6,6.1,6,6,CL051,DG,,------,2006-12-08 01:20:31,0.6
1226,Main09150,47.58289,7.595289999999999,4522,123.2,-355.7,168.0,22.0,12.5,15.1,279.2,45.1,20.0,303.7,-42.2,23.3,54,48,CL074,DD,1.1,SED077,2006-12-08 01:21:59,1.4
1227,Main09163,47.58405,7.59495,4127,97.3,-226.8,-227.0,11.3,8.6,13.5,100.4,-5.5,19.0,338.3,-79.8,23.6,51,48,CL276,DD,,------,2006-12-08 01:25:56,0.7
1228,Main09173,47.58372,7.594710000000001,4463,79.3,-263.5,109.0,60.4,11.2,23.7,342.4,-46.3,28.4,140.3,-41.5,33.1,31,49,CL346,DD,,------,2006-12-08 01:30:10,0.7
1229,Main09178,47.58372,7.594,4725,25.9,-263.6,371.0,58.5,-11.5,3.1,335.0,28.9,4.7,309.1,-58.4,6.7,6,6,CL212,DG,,------,2006-12-08 01:32:49,0.6
1230,Main09181,47.58423,7.59497,4104,98.8,-206.7,-250.0,58.9,-4.1,2.8,326.7,-27.4,5.5,156.7,-62.2,6.8,6,6,CL364,DG,,------,2006-12-08 01:33:44,1.1
1231,Main09184,47.586079999999995,7.592210000000001,4350,109.2,-1.4,-4.0,50.0,-1.1,2.8,320.0,3.7,4.2,303.0,-86.2,6.3,6,6,CL202,DG,,------,2006-12-08 01:34:48,0.8
1232,Main09194,47.5854,7.593210000000001,4713,-33.9,-76.9,359.0,68.9,-26.4,16.2,290.9,-56.3,21.6,169.0,-19.4,42.5,51,37,CL230,DD,,------,2006-12-08 01:37:59,0.7
1233,Main09199,47.587340000000005,7.5922,4440,110.3,138.6,86.0,60.0,6.3,3.9,331.4,-12.6,5.3,124.0,-75.8,9.2,4,4,CL027,DG,,------,2006-12-08 01:40:08,0.5
1234,Main09213,47.58432,7.59605,4571,180.0,-196.6,217.0,60.4,-3.2,39.3,322.8,-67.0,52.5,151.7,-22.7,77.3,52,40,---,DD,0.8,SED079,2006-12-08 01:44:22,1.2
1235,Main13493,47.58522,7.59664,4144,224.2,-96.4,-210.0,23.8,-33.2,40.0,102.4,16.8,48.5,169.9,-51.7,71.4,52,28,---,DD,1.7,SED080,2006-12-08 01:46:23,1.9
1236,Main09223,47.58323,7.59496,4346,98.3,-317.9,-8.0,62.1,-7.4,2.7,327.9,-29.3,5.3,164.8,-59.7,6.7,5,5,CL087,DG,,------,2006-12-08 01:46:44,0.8
1237,Main09228,47.588409999999996,7.59169,4442,148.9,257.5,88.0,59.4,-10.5,2.8,314.0,-55.2,5.6,156.2,-32.8,5.9,6,6,CL048,DG,,------,2006-12-08 01:47:35,0.7
1238,Main09231,47.58804,7.59254,4219,-84.8,216.5,-135.0,44.8,-3.2,3.0,315.2,5.9,4.0,286.9,-83.3,5.4,6,6,CL010a,DG,,------,2006-12-08 01:48:02,1.4
1239,Main09235,47.58556,7.5936699999999995,4432,0.7,-59.1,78.0,55.1,-7.2,2.6,146.4,-10.5,4.7,291.2,-77.2,5.9,6,6,CL007b,DG,,------,2006-12-08 01:48:58,1.2
1240,Main09240,47.586870000000005,7.5918600000000005,4512,135.7,86.3,158.0,5.6,15.1,37.5,92.6,-11.0,42.6,327.8,-71.1,50.6,62,55,---,DD,1.9,SED081,2006-12-08 01:49:30,2.0
1241,Main09239,47.586890000000004,7.5930100000000005,4458,-49.2,88.7,104.0,68.9,21.4,20.7,6.8,-50.1,26.8,144.8,-31.9,56.9,36,28,CL350,DD,,------,2006-12-08 01:49:37,0.7
1242,Main09243,47.58429,7.593789999999999,4731,10.0,-200.3,377.0,62.9,-0.5,36.0,331.1,-74.6,51.4,153.1,-15.4,63.9,63,56,---,DD,1.9,SED082,2006-12-08 01:49:54,1.9
1243,Main09244,47.58405,7.5942,4716,40.9,-226.9,362.0,68.2,5.1,14.5,334.8,33.5,20.1,345.7,-56.0,22.6,76,63,CL143,DD,,------,2006-12-08 01:50:03,1.4
1244,Main09253,47.58324,7.59497,4339,99.0,-316.8,-15.0,54.4,-3.2,12.6,318.9,-60.1,20.1,146.2,-29.7,46.8,78,64,CL087,DD,,------,2006-12-08 01:52:58,1.1
1245,Main09276,47.58818,7.59295,4131,-54.0,232.2,-223.0,36.4,2.5,2.9,305.9,12.3,4.0,317.6,-77.5,6.7,5,5,CL338,DG,,------,2006-12-08 02:01:53,0.7
1246,Main09283,47.58559,7.59369,4542,2.2,-55.7,188.0,230.7,8.6,2.8,322.4,11.2,4.5,283.9,-75.8,6.7,5,6,CL020,DG,,------,2006-12-08 02:03:51,0.7
1247,Main09285,47.58566,7.59347,4532,-14.4,-48.0,178.0,51.8,-7.5,3.0,325.3,24.7,4.6,306.0,-64.0,6.3,6,6,CL020,DG,,------,2006-12-08 02:04:06,0.7
1248,Main09286,47.587379999999996,7.59607,3851,180.8,143.7,-503.0,53.5,-4.1,2.7,322.6,-12.1,5.6,161.6,-77.2,7.9,5,5,CL159,DG,,------,2006-12-08 02:04:24,0.5
1249,Main09298,47.584,7.59409,4641,32.6,-232.5,287.0,53.9,-4.8,2.8,326.8,30.9,4.7,316.1,-58.6,7.7,6,6,CL150,DG,,------,2006-12-08 02:07:42,0.6
1250,Main09299,47.5828,7.595260000000001,4520,120.9,-365.7,166.0,50.7,-1.3,2.8,321.0,11.0,4.4,314.1,-78.9,5.8,6,6,CL074,DG,,------,2006-12-08 02:08:10,0.7
1251,Main09301,47.5827,7.59558,4297,145.0,-376.8,-57.0,52.1,-5.8,2.6,323.7,15.9,4.1,302.6,-73.0,5.7,4,5,CL256,DG,,------,2006-12-08 02:08:47,0.5
1252,Main09303,47.58821,7.59162,4372,154.1,235.3,18.0,57.0,-5.8,2.8,328.8,17.0,4.2,308.7,-71.9,6.5,5,5,CL132,DG,,------,2006-12-08 02:09:06,0.3
1253,Main09326,47.58355,7.59502,4519,102.7,-282.3,165.0,47.6,-4.4,2.8,138.0,-5.6,4.7,279.6,-82.9,6.6,6,6,CL051,DG,,------,2006-12-08 02:15:52,0.8
1254,Main09355,47.58735,7.5906899999999995,4201,223.9,139.5,-153.0,57.1,-3.6,3.1,326.4,-10.5,4.8,165.8,-78.8,7.4,6,6,CL198,DG,,------,2006-12-08 02:25:19,0.9
1255,Main09365,47.58521,7.593389999999999,4722,-20.3,-98.0,368.0,71.3,-28.0,18.1,276.2,-59.7,20.6,347.1,10.8,31.4,67,63,CL219,DD,,------,2006-12-08 02:28:59,1.1
1256,Main09372,47.58538,7.59439,3932,54.9,-78.9,-422.0,55.5,0.3,3.0,325.4,10.3,4.0,327.1,-79.7,6.5,6,6,CL072,DG,,------,2006-12-08 02:30:37,0.7
1257,Main09373,47.58443,7.593780000000001,4753,9.2,-184.7,399.0,56.9,-55.1,46.1,227.8,31.4,50.9,146.4,-13.7,71.4,54,24,---,DD,1.7,SED084,2006-12-08 02:30:45,2.0
1258,Main09376,47.58704,7.59225,4460,106.4,105.3,106.0,41.3,3.0,3.6,310.4,17.0,4.7,320.9,-72.7,6.3,6,6,CL042,DG,,------,2006-12-08 02:31:53,0.8
1259,Main09377,47.586040000000004,7.59433,4423,50.2,-5.6,69.0,52.1,-0.4,4.2,321.9,-30.3,6.5,142.8,-59.7,7.9,6,6,CL326,DG,,------,2006-12-08 02:32:02,0.6
1260,Main09378,47.58307,7.59444,4767,59.2,-335.8,413.0,59.1,-5.3,3.0,146.3,27.7,7.4,158.9,-61.8,7.7,6,6,CL343,DG,,------,2006-12-08 02:32:09,0.9
1261,Main09379,47.5852,7.59598,4099,174.6,-98.7,-255.0,46.7,2.3,3.2,136.8,2.2,4.5,90.1,-86.9,7.7,5,5,CL274,DG,,------,2006-12-08 02:32:30,0.4
1262,Main09387,47.58318,7.59543,4501,133.6,-323.4,147.0,59.0,-4.8,30.9,333.5,43.7,40.2,324.0,-45.9,46.9,73,71,---,DD,1.5,SED085,2006-12-08 02:36:32,1.6
1263,Main09400,47.58297,7.5953800000000005,4742,129.9,-346.8,388.0,57.0,-0.1,3.1,326.9,-61.6,7.3,147.1,-28.4,8.6,6,6,CL028,DG,,------,2006-12-08 02:43:48,0.4
1264,Main09402,47.58466,7.594589999999999,4178,70.1,-159.0,-176.0,56.4,0.8,3.0,326.6,-18.3,4.7,143.9,-71.6,8.9,6,6,CL004a,DG,,------,2006-12-08 02:44:46,0.9
1265,Main09406,47.58384,7.593789999999999,4865,10.1,-250.3,511.0,58.5,-2.8,3.5,326.3,-38.8,7.3,152.0,-51.1,9.2,5,5,CL041,DG,,------,2006-12-08 02:45:55,0.3
1266,Main09412,47.58631,7.59391,4032,18.6,24.4,-322.0,59.4,-2.1,3.1,327.5,-42.3,5.8,151.8,-47.6,7.6,6,6,CL009,DG,,------,2006-12-08 02:47:31,0.7
1267,Main09416,47.5853,7.59443,3942,57.9,-87.8,-412.0,53.2,0.4,2.8,323.1,10.0,4.3,325.3,-80.0,6.7,6,6,CL072,DG,,------,2006-12-08 02:49:53,0.8
1268,Main09430,47.58272,7.59588,4258,167.6,-374.5,-96.0,45.0,-7.9,3.4,311.6,-23.2,5.3,152.4,-65.3,6.4,6,6,CL310,DG,,------,2006-12-08 02:54:18,0.7
1269,Main09431,47.58273,7.5953100000000004,4514,124.7,-373.5,160.0,44.9,-3.2,3.0,315.4,9.0,4.8,295.6,-80.4,6.2,4,4,CL074,DG,,------,2006-12-08 02:54:38,0.6
1270,Main09432,47.58356,7.59465,4436,74.9,-281.3,82.0,50.1,-2.2,2.9,321.1,25.3,4.8,315.5,-64.6,6.6,5,5,CL063,DG,,------,2006-12-08 02:55:01,0.5
1271,Main09437,47.58509,7.59351,4315,-11.2,-111.3,-39.0,47.9,5.9,3.8,316.2,16.7,4.7,336.8,-72.2,9.2,4,4,CL351,DG,,------,2006-12-08 02:56:01,0.4
1272,Main09442,47.58397,7.594530000000001,4628,65.7,-235.7,274.0,50.1,-6.7,3.1,140.0,1.4,4.2,218.4,-83.2,5.6,6,6,CL134,DG,,------,2006-12-08 02:57:40,0.6
1273,Main09454,47.58319,7.595,4343,101.3,-322.4,-11.0,59.6,-7.0,2.9,148.5,9.3,5.1,185.9,-78.3,6.4,5,5,CL087,DG,,------,2006-12-08 03:01:40,0.8
1274,Main09469,47.584720000000004,7.59697,3991,249.1,-151.9,-363.0,2.5,6.8,26.2,117.0,-33.3,36.5,282.4,-55.9,42.7,75,67,---,DD,2.6,SED086,2006-12-08 03:06:18,2.3
1275,Main09480,47.58403,7.59392,4685,19.8,-229.1,331.0,46.7,0.7,3.5,316.8,-6.5,4.9,130.9,-83.4,5.3,5,5,CL070,DG,,------,2006-12-08 03:09:33,0.7
1276,Main09491,47.58294,7.5953100000000004,4722,124.6,-350.1,368.0,57.5,-1.7,3.1,141.4,74.1,7.2,328.0,15.8,8.1,6,6,CL028,DG,,------,2006-12-08 03:13:46,0.9
1277,Main09495,47.584140000000005,7.594289999999999,4682,47.6,-216.9,328.0,58.3,-3.5,3.1,324.0,-51.2,6.2,151.1,-38.6,7.1,6,6,CL085,DG,,------,2006-12-08 03:15:09,0.9
1278,Main09496,47.58554,7.59358,4298,-6.1,-61.3,-56.0,47.8,-1.0,3.1,318.0,12.2,4.7,313.1,-77.7,7.1,4,4,CL160,DG,,------,2006-12-08 03:15:42,0.4
1279,Main09510,47.58612,7.5939,4075,17.9,3.3,-279.0,59.8,-0.0,3.0,329.8,-25.9,6.9,149.8,-64.1,8.8,5,5,CL031,DG,,------,2006-12-08 03:21:13,0.7
1280,Main09517,47.58294,7.59514,4469,111.9,-350.2,115.0,66.4,-23.7,32.4,281.4,-61.8,50.0,162.8,-14.4,80.6,58,53,---,DD,2.3,SED087,2006-12-08 03:24:02,2.1
1281,Main09521,47.58529,7.59391,4681,18.8,-89.0,327.0,53.1,-13.1,15.2,300.7,-58.6,22.6,150.2,-28.0,38.2,60,55,CL359,DD,,------,2006-12-08 03:24:55,0.9
1282,Main09534,47.585390000000004,7.59363,4436,-2.3,-78.0,82.0,47.1,-1.5,2.9,317.7,20.7,4.5,313.2,-69.3,6.6,5,5,CL012,DG,,------,2006-12-08 03:31:17,0.7
1283,Main09539,47.58548,7.59317,4711,-36.9,-68.0,357.0,60.9,-8.1,2.9,315.1,-62.3,6.0,154.9,-26.3,8.0,5,5,CL230,DG,,------,2006-12-08 03:33:33,0.7
1284,Main09541,47.58299,7.595689999999999,4254,153.2,-344.5,-100.0,66.0,-6.2,3.1,338.2,19.4,4.2,319.0,-69.5,6.0,6,6,CL227,DG,,------,2006-12-08 03:34:22,0.5
1285,Main09553,47.58787,7.59185,4254,136.7,197.5,-100.0,214.7,19.2,4.1,132.1,-20.3,4.4,264.9,-61.5,7.5,6,6,CL194,DG,,------,2006-12-08 03:39:16,1.1
1286,Main09565,47.58423,7.594110000000001,4624,34.1,-206.9,270.0,236.6,7.0,2.8,328.0,11.0,4.4,294.7,-76.9,5.3,6,6,CL123,DG,,------,2006-12-08 03:42:00,0.8
1287,Main09568,47.588229999999996,7.59282,4042,-63.8,237.7,-312.0,31.4,7.3,34.5,298.5,21.2,36.8,319.3,-67.5,50.7,52,56,---,DD,1.6,SED088,2006-12-08 03:43:43,1.8
1288,Main09594,47.58439,7.595330000000001,4186,125.8,-188.9,-168.0,27.3,1.6,11.0,296.6,24.6,16.7,300.7,-65.3,21.1,62,66,CL135,DD,,------,2006-12-08 03:50:11,0.9
1289,Main09624,47.585370000000005,7.593210000000001,4717,-33.9,-80.3,363.0,63.6,-9.4,2.9,317.5,-59.0,6.0,158.9,-29.3,8.6,5,5,CL230,DG,,------,2006-12-08 04:01:40,0.6
1290,Main09629,47.583859999999994,7.59382,4859,12.3,-248.1,505.0,54.5,-0.2,3.3,324.3,-42.7,7.5,144.7,-47.3,9.1,4,4,CL041,DG,,------,2006-12-08 04:03:17,0.4
1291,Main09631,47.5838,7.594189999999999,4815,40.2,-254.7,461.0,47.0,-3.2,3.1,319.0,32.3,5.2,311.9,-57.5,6.6,6,6,CL018,DG,,------,2006-12-08 04:04:24,0.7
1292,Main09635,47.582229999999996,7.596489999999999,4253,213.6,-428.9,-101.0,225.9,5.7,2.9,136.7,-8.0,3.9,280.5,-80.1,6.2,6,6,CL104,DG,,------,2006-12-08 04:06:15,0.6
1293,Main09653,47.58654,7.59253,4390,-85.3,49.7,36.0,54.6,0.5,3.1,324.8,-20.3,6.8,143.3,-69.7,9.5,5,5,CL002,DG,,------,2006-12-08 04:12:49,0.7
1294,Main09671,47.58399,7.59461,4633,71.8,-233.5,279.0,15.8,-2.5,17.1,286.9,23.7,20.7,280.1,-66.1,24.0,65,64,CL134,DD,,------,2006-12-08 04:21:11,0.9
1295,Main09674,47.58298,7.595389999999999,4736,130.7,-345.7,382.0,54.8,0.4,3.2,325.4,-53.3,7.5,144.5,-36.7,8.7,5,5,CL028,DG,,------,2006-12-08 04:25:13,0.7
1296,Main09675,47.58524,7.59347,4687,-14.3,-94.7,333.0,65.1,-3.4,3.1,328.7,-61.5,6.3,156.9,-28.2,7.9,6,6,CL257,DG,,------,2006-12-08 04:26:11,0.8
1297,Main09684,47.58875,7.591639999999999,4251,152.7,295.3,-103.0,45.3,14.7,33.8,71.1,-15.5,44.3,296.7,-68.4,51.1,81,52,---,DD,1.2,SED089,2006-12-08 04:29:08,1.2
1298,Main09692,47.58659,7.59267,4563,-74.8,55.3,209.0,52.1,-0.6,2.8,322.2,12.2,4.7,319.3,-77.7,6.3,6,6,CL022,DG,,------,2006-12-08 04:32:05,0.7
1299,Main09703,47.58808,7.593030000000001,4124,-48.0,221.1,-230.0,18.4,2.8,11.2,287.7,15.1,15.2,298.8,-74.7,24.5,66,43,CL338,DD,,------,2006-12-08 04:36:47,0.8
1300,Main09709,47.58538,7.5944,3939,55.7,-78.9,-415.0,53.7,-0.0,2.8,323.7,10.0,4.1,323.6,-80.0,6.4,6,6,CL072,DG,,------,2006-12-08 04:39:04,0.6
1301,Main09712,47.58291,7.5953800000000005,4735,129.9,-353.5,381.0,59.1,-1.5,3.2,325.7,-66.2,7.2,149.7,-23.7,8.7,6,6,CL028,DG,,------,2006-12-08 04:40:14,0.7
1302,Main09717,47.58405,7.5938,4663,10.8,-226.9,309.0,55.2,-9.3,2.8,146.6,-8.8,4.3,279.1,-77.2,6.0,6,6,CL070,DG,,------,2006-12-08 04:41:56,0.7
1303,Main09737,47.58425,7.5942,4637,40.9,-204.6,283.0,15.6,-14.4,13.8,130.6,18.8,20.4,270.3,66.0,23.2,76,66,CL123,DD,,------,2006-12-08 04:51:54,1.1
1304,Main09744,47.58327,7.59428,4643,47.1,-313.6,289.0,47.7,-5.5,3.6,305.1,-66.1,6.9,140.1,-23.2,8.9,5,4,CL059,DG,,------,2006-12-08 04:54:34,0.8
1305,Main09745,47.584720000000004,7.59463,4662,73.1,-152.3,308.0,231.7,8.1,2.8,143.9,-15.1,4.1,294.2,-72.8,5.2,6,6,CL069,DG,,------,2006-12-08 04:54:45,0.9
1306,Main09751,47.58383,7.59397,4861,23.6,-251.4,507.0,52.2,-4.1,18.2,314.9,-60.1,27.9,144.5,-29.5,37.3,66,60,CL041,DD,,------,2006-12-08 04:56:30,0.7
1307,Main09760,47.58274,7.595960000000001,4297,173.6,-372.3,-57.0,62.3,-4.2,12.2,322.3,-66.8,21.0,154.1,-22.8,44.0,73,61,CL256,DD,,------,2006-12-08 05:01:08,1.1
1308,Main09763,47.58276,7.59549,4578,138.2,-370.1,224.0,9.4,24.8,16.5,300.6,-38.1,22.9,75.1,-41.8,35.4,34,44,CL172,DD,,------,2006-12-08 05:02:42,0.8
1309,Main09766,47.58446,7.594289999999999,4209,47.6,-181.3,-145.0,43.1,-3.7,3.0,313.8,9.8,3.7,292.9,-79.5,6.4,6,6,CL301,DG,,------,2006-12-08 05:03:11,0.7
1310,Main09769,47.587270000000004,7.5922600000000005,4455,105.7,130.9,101.0,43.9,-7.7,2.8,133.4,3.6,4.3,198.8,-81.5,5.6,6,6,CL050,DG,,------,2006-12-08 05:04:06,0.9
1311,Main09783,47.5842,7.59421,4673,41.6,-210.2,319.0,60.2,-2.3,3.1,327.8,-47.0,5.9,152.3,-42.9,7.4,6,6,CL085,DG,,------,2006-12-08 05:10:21,0.7
1312,Main09804,47.5863,7.59328,4687,-28.8,23.2,333.0,60.6,-23.1,3.9,319.4,-24.6,5.3,188.3,-55.1,7.9,6,6,CL344,DG,,------,2006-12-08 05:18:08,0.9
1313,Main09814,47.585229999999996,7.59456,4075,67.7,-95.6,-279.0,52.1,-5.7,2.8,318.0,-35.8,6.2,149.9,-53.6,8.4,4,4,CL137,DG,,------,2006-12-08 05:22:05,0.6
1314,Main09815,47.585359999999994,7.594519999999999,3828,64.7,-81.2,-526.0,31.5,-0.4,2.7,301.5,9.0,3.7,299.1,-81.0,6.7,4,4,CL110,DG,,------,2006-12-08 05:22:33,0.5
1315,Main09838,47.58376,7.59392,4861,19.9,-259.2,507.0,53.6,-0.2,3.4,323.4,-47.6,7.6,143.8,-42.4,9.2,4,4,CL041,DG,,------,2006-12-08 05:31:25,0.6
